"","date","actual","fct","low80","low95","up80","up95","dif","diflow80","diflow95","difup80","difup95","country","wday","lockdown"
"842",2020-05-16,0.972834,1.02620628164482,0.976154058660699,0.951584629782573,1.08166853566254,1.11352663120411,-5.486268124348,-0.341276996969582,2.18427503740896,-11.1873696501705,-14.462141660767,"FR",NA,2020-03-17
"843",2020-05-17,0.912127,0.970352950918624,0.925449146802965,0.903320535315968,1.01983634300836,1.0481308189142,-6.38353550751419,-1.46055832169915,0.965486679380407,-11.808590580956,-14.9106230726863,"FR",NA,2020-03-17
"844",2020-05-18,1.0267,1.07864914694389,1.02344195200227,0.996444208514604,1.14015172776242,1.17563653850355,-5.05981756539328,0.317332034453145,2.94689699867498,-11.0501341932815,-14.5063347135048,"FR",NA,2020-03-17
"845",2020-05-19,1.029107,1.11241608060307,1.05379175772151,1.02519120063209,1.17794711190269,1.21586294497831,-8.09527878083282,-2.39865803279028,0.380504589698726,-14.4630356126905,-18.1473787447091,"FR",NA,2020-03-17
"846",2020-05-20,1.023789,1.12277773509059,1.0630852711882,1.03398487167984,1.18957218163705,1.22825253690749,-9.66886097531705,-3.83831738651257,-0.995895802732728,-16.1931004960054,-19.9712574473348,"FR",NA,2020-03-17
"847",2020-05-21,0.918929,1.04768687931416,0.995525967136327,0.969962051100121,1.10561575214681,1.1389526802659,-14.0117331495856,-8.3354608611032,-5.55353581181152,-20.3156883879827,-23.9434907665231,"FR",NA,2020-03-17
"848",2020-05-22,0.951313,1.11149125780756,1.0529581544132,1.02440038562451,1.17691473282149,1.21476563998727,-16.8375979102101,-10.6847225269921,-7.6827905877994,-23.7147745086515,-27.6935813961622,"FR",NA,2020-03-17
"849",2020-05-23,0.902499,1.03066008331485,0.98013139872942,0.955337862495402,1.08668152446086,1.11887567727228,-14.2006897863431,-8.60193736828741,-5.85472809337201,-20.4080585641489,-23.9752816648302,"FR",NA,2020-03-17
"850",2020-05-24,0.865534,0.967847746225847,0.92312981031705,0.901090302235061,1.01711846737377,1.0452876421851,-11.8208812393097,-6.65436716721121,-4.10801912288377,-17.5134041382274,-20.7679469766754,"FR",NA,2020-03-17
"851",2020-05-25,1.003998,1.07169007846953,1.01712781182319,0.990434171476339,1.13243772200868,1.16746948997866,-6.74225232216853,-1.30775278667761,1.35098162781806,-12.7928264805986,-16.2820533485779,"FR",NA,2020-03-17
"852",2020-05-26,1.031894,1.09891903100051,1.04162285065737,1.01364559318867,1.16288517873352,1.19985694724007,-6.49534070364857,-0.942814926471717,1.76843811586567,-12.69424754224,-16.2771512616672,"FR",NA,2020-03-17
"853",2020-05-27,1.028553,1.10257515226336,1.04490658731651,1.01675478530277,1.16698074021436,1.20421791112269,-7.1967270780757,-1.58996058701018,1.14706920277615,-13.4584936521848,-17.0788390216825,"FR",NA,2020-03-17
