"","country","date","load","holiday","max_temp_f","max_temp","wday","sunday"
"14011","CA",2020-05-23,0.611497,"0",77.9,25.5,7,0
"14012","CA",2020-05-24,0.619812,"0",84.2,29,1,1
"14013","CA",2020-05-25,0.717164,"1",91,32.78,2,0
"14014","CA",2020-05-26,0.844793,"0",93.2,34,3,0
"14015","CA",2020-05-27,0.87677,"0",93.2,34,4,0
"14016","CA",2020-05-28,0.840364,"0",89,31.67,5,0
"14017","CA",2020-05-29,0.765139,"0",80.6,27,6,0
"14018","CA",2020-05-30,0.670629,"0",75.2,24,7,0
"14019","CA",2020-05-31,0.643894,"0",77,25,1,1
"14020","CA",2020-06-01,0.736865,"0",82.4,28,2,0
"14021","CA",2020-06-02,0.807302,"0",89.6,32,3,0
"14022","CA",2020-06-03,0.899005,"0",96.8,36,4,0
"14023","CA",2020-06-04,0.866542,"0",89,31.67,5,0
"14024","CA",2020-06-05,0.73256,"0",73.9,23.28,6,0
"14025","CA",2020-06-06,0.638964,"0",73,22.78,7,0
"14026","CA",2020-06-07,0.598662,"0",73.4,23,1,1
"14027","CA",2020-06-08,0.68666,"0",81,27.22,2,0
"14028","CA",2020-06-09,0.788773,"0",91,32.78,3,0
"14029","CA",2020-06-10,0.87208,"0",95,35,4,0
"14030","CA",2020-06-11,0.868552,"0",91.2,32.89,5,0
"14031","CA",2020-06-12,0.757951,"0",77,25,6,0
"14032","CA",2020-06-13,0.665798,"0",75.2,24,7,0
"14033","CA",2020-06-14,0.65991,"0",80.2,26.78,1,1
"14034","CA",2020-06-15,0.750471,"0",80.6,27,2,0
"14035","CA",2020-06-16,0.731781,"0",76,24.44,3,0
"14036","CA",2020-06-17,0.743696,"0",81.55,27.53,4,0
"14037","CA",2020-06-18,0.774844,"0",86,30,5,0
"14038","CA",2020-06-19,0.783218,"0",84.2,29,6,0
"14039","CA",2020-06-20,0.733765,"0",83.5,28.61,7,0
"14040","CA",2020-06-21,0.72975,"0",86.2,30.11,1,1
"14041","CA",2020-06-22,0.829954,"0",89.6,32,2,0
"14042","CA",2020-06-23,0.856678,"0",90.3,32.39,3,0
"14043","CA",2020-06-24,0.861337,"0",89.6,32,4,0
"14044","CA",2020-06-25,0.855722,"0",89,31.67,5,0
"14045","CA",2020-06-26,0.85888,"0",91,32.78,6,0
"14046","CA",2020-06-27,0.800551,"0",87.8,31,7,0
"14047","CA",2020-06-28,0.682436,"0",77,25,1,1
"14048","CA",2020-06-29,0.73512,"0",79,26.11,2,0
"14049","CA",2020-06-30,0.784981,"0",84.2,29,3,0
"14050","CA",2020-07-01,0.787299,"0",82,27.78,4,0
"14051","CA",2020-07-02,0.778464,"0",84,28.89,5,0
"14052","CA",2020-07-03,0.760114,"0",87.8,31,6,0
"14053","CA",2020-07-04,0.770516,"1",92.4,33.56,7,0
"14054","CA",2020-07-05,0.794446,"0",93.2,34,1,1
"14055","CA",2020-07-06,0.855606,"0",89.6,32,2,0
"14056","CA",2020-07-07,0.848513,"0",87.8,31,3,0
"14057","CA",2020-07-08,0.853812,"0",88.5,31.39,4,0
"14058","CA",2020-07-09,0.872116,"0",89.6,32,5,0
"14059","CA",2020-07-10,0.915842,"0",95,35,6,0
"14060","CA",2020-07-11,0.930354,"0",100.4,38,7,0
"14061","CA",2020-07-12,0.915704,"0",97,36.11,1,1
"14062","CA",2020-07-13,0.945093,"0",89.6,32,2,0
"14063","CA",2020-07-14,0.879739,"0",87.8,31,3,0
"14064","CA",2020-07-15,0.862465,"0",88,31.11,4,0
"14065","CA",2020-07-16,0.84836,"0",87.9,31.06,5,0
"14066","CA",2020-07-17,0.850902,"0",87.8,31,6,0
"14067","CA",2020-07-18,0.825222,"0",92,33.33,7,0
"14068","CA",2020-07-19,0.792813,"0",89.8,32.11,1,1
"14069","CA",2020-07-20,0.84347,"0",87,30.56,2,0
"14070","CA",2020-07-21,0.846432,"0",87.8,31,3,0
"14071","CA",2020-07-22,0.818139,"0",84.2,29,4,0
"14072","CA",2020-07-23,0.800961,"0",84,28.89,5,0
"14073","CA",2020-07-24,0.807219,"0",84.6,29.22,6,0
"14074","CA",2020-07-25,0.786392,"0",89.6,32,7,0
"14075","CA",2020-07-26,0.787694,"0",92,33.33,1,1
"14076","CA",2020-07-27,0.853841,"0",90,32.22,2,0
"14077","CA",2020-07-28,0.874418,"0",91,32.78,3,0
"14078","CA",2020-07-29,0.860199,"0",91.65,33.14,4,0
"14079","CA",2020-07-30,0.891295,"0",94.3,34.61,5,0
"14080","CA",2020-07-31,0.923119,"0",95,35,6,0
"14081","FL",2015-07-01,0.748543,"0",92,33.33,4,0
"14082","FL",2015-07-02,0.757703,"0",91.04,32.8,5,0
"14083","FL",2015-07-03,0.747495,"0",92,33.33,6,0
"14084","FL",2015-07-04,0.704269,"1",91,32.78,7,0
"14085","FL",2015-07-05,0.722296,"0",91,32.78,1,1
"14086","FL",2015-07-06,0.7338,"0",90.07,32.26,2,0
"14087","FL",2015-07-07,0.720355,"0",89.8,32.11,3,0
"14088","FL",2015-07-08,0.752294,"0",91.4,33,4,0
"14089","FL",2015-07-09,0.798213,"0",91.4,33,5,0
"14090","FL",2015-07-10,0.813629,"0",92.92,33.84,6,0
"14091","FL",2015-07-11,0.779618,"0",94.1,34.5,7,0
"14092","FL",2015-07-12,0.755924,"0",93,33.89,1,1
"14093","FL",2015-07-13,0.796132,"0",93.2,34,2,0
"14094","FL",2015-07-14,0.784646,"0",91.94,33.3,3,0
"14095","FL",2015-07-15,0.755147,"0",91.4,33,4,0
"14096","FL",2015-07-16,0.717228,"0",89.6,32,5,0
"14097","FL",2015-07-17,0.722087,"0",91,32.78,6,0
"14098","FL",2015-07-18,0.708646,"0",90,32.22,7,0
"14099","FL",2015-07-19,0.736443,"0",91.67,33.15,1,1
"14100","FL",2015-07-20,0.779275,"0",91.4,33,2,0
"14101","FL",2015-07-21,0.786549,"0",91.4,33,3,0
"14102","FL",2015-07-22,0.78522,"0",92,33.33,4,0
"14103","FL",2015-07-23,0.799292,"0",93,33.89,5,0
"14104","FL",2015-07-24,0.731548,"0",90,32.22,6,0
"14105","FL",2015-07-25,0.676002,"0",88.16,31.2,7,0
"14106","FL",2015-07-26,0.677217,"0",89,31.67,1,1
"14107","FL",2015-07-27,0.719459,"0",89.6,32,2,0
"14108","FL",2015-07-28,0.756352,"0",91,32.78,3,0
"14109","FL",2015-07-29,0.764785,"0",92.74,33.74,4,0
"14110","FL",2015-07-30,0.767227,"0",91.4,33,5,0
"14111","FL",2015-07-31,0.736851,"0",90,32.22,6,0
"14112","FL",2015-08-01,0.665094,"0",88,31.11,7,0
"14113","FL",2015-08-02,0.657114,"0",89.33,31.85,1,1
"14114","FL",2015-08-03,0.677091,"0",86,30,2,0
"14115","FL",2015-08-04,0.743767,"0",91,32.78,3,0
"14116","FL",2015-08-05,0.783665,"0",91.4,33,4,0
"14117","FL",2015-08-06,0.794279,"0",91.4,33,5,0
"14118","FL",2015-08-07,0.779035,"0",91.4,33,6,0
"14119","FL",2015-08-08,0.720153,"0",91,32.78,7,0
"14120","FL",2015-08-09,0.744903,"0",91.4,33,1,1
"14121","FL",2015-08-10,0.778321,"0",92,33.33,2,0
"14122","FL",2015-08-11,0.786519,"0",92.83,33.79,3,0
"14123","FL",2015-08-12,0.804731,"0",93.2,34,4,0
"14124","FL",2015-08-13,0.766763,"0",91,32.78,5,0
"14125","FL",2015-08-14,0.723434,"0",90,32.22,6,0
"14126","FL",2015-08-15,0.690341,"0",89.6,32,7,0
"14127","FL",2015-08-16,0.70341,"0",89.6,32,1,1
"14128","FL",2015-08-17,0.77089,"0",90,32.22,2,0
"14129","FL",2015-08-18,0.790722,"0",91.4,33,3,0
"14130","FL",2015-08-19,0.801495,"0",91.4,33,4,0
"14131","FL",2015-08-20,0.802049,"0",91.94,33.3,5,0
"14132","FL",2015-08-21,0.800469,"0",92,33.33,6,0
"14133","FL",2015-08-22,0.794186,"0",93.2,34,7,0
"14134","FL",2015-08-23,0.793297,"0",93.2,34,1,1
"14135","FL",2015-08-24,0.800872,"0",92,33.33,2,0
"14136","FL",2015-08-25,0.824304,"0",93.11,33.95,3,0
"14137","FL",2015-08-26,0.784127,"0",91.4,33,4,0
"14138","FL",2015-08-27,0.693816,"0",87.8,31,5,0
"14139","FL",2015-08-28,0.721248,"0",89.6,32,6,0
"14140","FL",2015-08-29,0.709456,"0",88.76,31.53,7,0
"14141","FL",2015-08-30,0.657562,"0",87.8,31,1,1
"14142","FL",2015-08-31,0.725906,"0",89.6,32,2,0
"14143","FL",2015-09-01,0.764063,"0",91,32.78,3,0
"14144","FL",2015-09-02,0.801064,"0",91.49,33.05,4,0
"14145","FL",2015-09-03,0.799333,"0",92,33.33,5,0
"14146","FL",2015-09-04,0.757782,"0",91,32.78,6,0
"14147","FL",2015-09-05,0.687605,"0",90,32.22,7,0
"14148","FL",2015-09-06,0.673746,"0",89.6,32,1,1
"14149","FL",2015-09-07,0.647989,"1",87,30.56,2,0
"14150","FL",2015-09-08,0.728738,"0",89.6,32,3,0
"14151","FL",2015-09-09,0.769953,"0",90,32.22,4,0
"14152","FL",2015-09-10,0.781737,"0",90.14,32.3,5,0
"14153","FL",2015-09-11,0.796117,"0",91.4,33,6,0
"14154","FL",2015-09-12,0.714884,"0",87.8,31,7,0
"14155","FL",2015-09-13,0.669839,"0",83,28.33,1,1
"14156","FL",2015-09-14,0.713987,"0",87.8,31,2,0
"14157","FL",2015-09-15,0.714446,"0",87.8,31,3,0
"14158","FL",2015-09-16,0.656669,"0",85,29.44,4,0
"14159","FL",2015-09-17,0.639488,"0",83.5,28.61,5,0
"14160","FL",2015-09-18,0.658542,"0",86,30,6,0
"14161","FL",2015-09-19,0.699906,"0",89.42,31.9,7,0
"14162","FL",2015-09-20,0.723912,"0",90.5,32.5,1,1
"14163","FL",2015-09-21,0.738836,"0",89.03,31.68,2,0
"14164","FL",2015-09-22,0.723922,"0",88,31.11,3,0
"14165","FL",2015-09-23,0.706116,"0",87.8,31,4,0
"14166","FL",2015-09-24,0.693282,"0",86,30,5,0
"14167","FL",2015-09-25,0.702795,"0",87,30.56,6,0
"14168","FL",2015-09-26,0.692544,"0",88,31.11,7,0
"14169","FL",2015-09-27,0.674866,"0",85.5,29.72,1,1
"14170","FL",2015-09-28,0.699632,"0",86,30,2,0
"14171","FL",2015-09-29,0.692419,"0",85,29.44,3,0
"14172","FL",2015-09-30,0.745591,"0",89.6,32,4,0
"14173","FL",2015-10-01,0.750146,"0",88,31.11,5,0
"14174","FL",2015-10-02,0.719274,"0",84.2,29,6,0
"14175","FL",2015-10-03,0.634479,"0",78.9,26.06,7,0
"14176","FL",2015-10-04,0.56507,"0",77,25,1,1
"14177","FL",2015-10-05,0.595366,"0",80.89,27.16,2,0
"14178","FL",2015-10-06,0.616848,"0",82.4,28,3,0
"14179","FL",2015-10-07,0.645839,"0",85.28,29.6,4,0
"14180","FL",2015-10-08,0.671422,"0",86,30,5,0
"14181","FL",2015-10-09,0.692888,"0",87.8,31,6,0
"14182","FL",2015-10-10,0.664702,"0",87,30.56,7,0
"14183","FL",2015-10-11,0.628883,"0",82.4,28,1,1
"14184","FL",2015-10-12,0.634055,"1",82.4,28,2,0
"14185","FL",2015-10-13,0.643252,"0",85,29.44,3,0
"14186","FL",2015-10-14,0.678109,"0",87.8,31,4,0
"14187","FL",2015-10-15,0.658115,"0",87,30.56,5,0
"14188","FL",2015-10-16,0.616811,"0",84.2,29,6,0
"14189","FL",2015-10-17,0.595847,"0",84.6,29.22,7,0
"14190","FL",2015-10-18,0.557941,"0",80.6,27,1,1
"14191","FL",2015-10-19,0.56981,"0",79.76,26.53,2,0
"14192","FL",2015-10-20,0.593909,"0",82.4,28,3,0
"14193","FL",2015-10-21,0.619827,"0",83.84,28.8,4,0
"14194","FL",2015-10-22,0.638651,"0",85,29.44,5,0
"14195","FL",2015-10-23,0.634067,"0",85,29.44,6,0
"14196","FL",2015-10-24,0.602464,"0",85,29.44,7,0
"14197","FL",2015-10-25,0.615489,"0",84.2,29,1,1
"14198","FL",2015-10-26,0.635879,"0",83.12,28.4,2,0
"14199","FL",2015-10-27,0.628381,"0",78.8,26,3,0
"14200","FL",2015-10-28,0.647082,"0",83,28.33,4,0
"14201","FL",2015-10-29,0.658872,"0",84.2,29,5,0
"14202","FL",2015-10-30,0.644052,"0",83,28.33,6,0
"14203","FL",2015-10-31,0.629076,"0",84.2,29,7,0
"14204","FL",2015-11-01,0.70313,"0",87.26,30.7,1,1
"14205","FL",2015-11-02,0.730927,"0",87.98,31.1,2,0
"14206","FL",2015-11-03,0.702027,"1",87.8,31,3,0
"14207","FL",2015-11-04,0.698187,"0",87.8,31,4,0
"14208","FL",2015-11-05,0.728088,"0",87,30.56,5,0
"14209","FL",2015-11-06,0.709677,"0",86,30,6,0
"14210","FL",2015-11-07,0.6961,"0",87,30.56,7,0
"14211","FL",2015-11-08,0.679567,"0",86,30,1,1
"14212","FL",2015-11-09,0.70516,"0",84.2,29,2,0
"14213","FL",2015-11-10,0.683013,"0",82.4,28,3,0
"14214","FL",2015-11-11,0.653526,"1",82.4,28,4,0
"14215","FL",2015-11-12,0.661609,"0",85,29.44,5,0
"14216","FL",2015-11-13,0.644535,"0",81.3,27.39,6,0
"14217","FL",2015-11-14,0.550244,"0",77,25,7,0
"14218","FL",2015-11-15,0.541549,"0",77,25,1,1
"14219","FL",2015-11-16,0.598386,"0",82.4,28,2,0
"14220","FL",2015-11-17,0.637014,"0",83.66,28.7,3,0
"14221","FL",2015-11-18,0.676426,"0",84.78,29.32,4,0
"14222","FL",2015-11-19,0.677578,"0",82.4,28,5,0
"14223","FL",2015-11-20,0.647206,"0",80.6,27,6,0
"14224","FL",2015-11-21,0.580882,"0",78.8,26,7,0
"14225","FL",2015-11-22,0.545846,"0",73.22,22.9,1,1
"14226","FL",2015-11-23,0.529504,"0",64.4,18,2,0
"14227","FL",2015-11-24,0.527463,"0",71.8,22.11,3,0
"14228","FL",2015-11-25,0.540318,"0",78,25.56,4,0
"14229","FL",2015-11-26,0.542669,"1",79.7,26.5,5,0
"14230","FL",2015-11-27,0.536691,"0",79.52,26.4,6,0
"14231","FL",2015-11-28,0.533836,"0",78.98,26.1,7,0
"14232","FL",2015-11-29,0.534919,"0",78.8,26,1,1
"14233","FL",2015-11-30,0.581762,"0",79.7,26.5,2,0
"14234","FL",2015-12-01,0.605738,"0",80.6,27,3,0
"14235","FL",2015-12-02,0.623269,"0",82.4,28,4,0
"14236","FL",2015-12-03,0.579463,"0",71.6,22,5,0
"14237","FL",2015-12-04,0.548763,"0",73.4,23,6,0
"14238","FL",2015-12-05,0.547972,"0",75.2,24,7,0
"14239","FL",2015-12-06,0.556001,"0",77,25,1,1
"14240","FL",2015-12-07,0.540162,"0",73,22.78,2,0
"14241","FL",2015-12-08,0.531296,"0",73.4,23,3,0
"14242","FL",2015-12-09,0.541508,"0",76.64,24.8,4,0
"14243","FL",2015-12-10,0.557603,"0",77,25,5,0
"14244","FL",2015-12-11,0.559558,"0",78.8,26,6,0
"14245","FL",2015-12-12,0.559343,"0",81.34,27.41,7,0
"14246","FL",2015-12-13,0.569632,"0",81,27.22,1,1
"14247","FL",2015-12-14,0.619568,"0",82.4,28,2,0
"14248","FL",2015-12-15,0.621453,"0",79,26.11,3,0
"14249","FL",2015-12-16,0.635431,"0",83,28.33,4,0
"14250","FL",2015-12-17,0.646079,"0",82.58,28.1,5,0
"14251","FL",2015-12-18,0.590499,"0",73.94,23.3,6,0
"14252","FL",2015-12-19,0.53272,"0",64.7,18.17,7,0
"14253","FL",2015-12-20,0.535643,"0",73.4,23,1,1
"14254","FL",2015-12-21,0.582211,"0",80.6,27,2,0
"14255","FL",2015-12-22,0.614527,"0",81.5,27.5,3,0
"14256","FL",2015-12-23,0.634202,"0",80.6,27,4,0
"14257","FL",2015-12-24,0.646849,"0",82.67,28.15,5,0
"14258","FL",2015-12-25,0.623221,"1",84,28.89,6,0
"14259","FL",2015-12-26,0.607853,"0",83,28.33,7,0
"14260","FL",2015-12-27,0.61195,"0",82.4,28,1,1
"14261","FL",2015-12-28,0.649059,"0",84,28.89,2,0
"14262","FL",2015-12-29,0.662856,"0",84,28.89,3,0
"14263","FL",2015-12-30,0.658141,"0",84,28.89,4,0
"14264","FL",2015-12-31,0.637605,"0",82.94,28.3,5,0
"14265","FL",2016-01-01,0.604325,"1",82,27.78,6,0
"14266","FL",2016-01-02,0.532678,"0",69.4,20.78,7,0
"14267","FL",2016-01-03,0.522443,"0",58,14.44,1,1
"14268","FL",2016-01-04,0.538328,"0",64.4,18,2,0
"14269","FL",2016-01-05,0.561558,"0",66.2,19,3,0
"14270","FL",2016-01-06,0.55197,"0",65.65,18.69,4,0
"14271","FL",2016-01-07,0.539395,"0",69.13,20.63,5,0
"14272","FL",2016-01-08,0.523143,"0",71.3,21.83,6,0
"14273","FL",2016-01-09,0.522241,"0",71.6,22,7,0
"14274","FL",2016-01-10,0.508776,"0",69.8,21,1,1
"14275","FL",2016-01-11,0.563592,"0",57.56,14.2,2,0
"14276","FL",2016-01-12,0.601265,"0",65,18.33,3,0
"14277","FL",2016-01-13,0.59673,"0",61,16.11,4,0
"14278","FL",2016-01-14,0.584588,"0",68,20,5,0
"14279","FL",2016-01-15,0.523448,"0",73.58,23.1,6,0
"14280","FL",2016-01-16,0.50237,"0",76,24.44,7,0
"14281","FL",2016-01-17,0.498341,"0",68,20,1,1
"14282","FL",2016-01-18,0.58889,"1",60,15.56,2,0
"14283","FL",2016-01-19,0.661539,"0",55.76,13.2,3,0
"14284","FL",2016-01-20,0.677081,"1",65.12,18.4,4,0
"14285","FL",2016-01-21,0.595301,"0",71,21.67,5,0
"14286","FL",2016-01-22,0.536082,"0",69.8,21,6,0
"14287","FL",2016-01-23,0.621102,"0",55.4,13,7,0
"14288","FL",2016-01-24,0.70904,"0",55.4,13,1,1
"14289","FL",2016-01-25,0.686992,"0",67.64,19.8,2,0
"14290","FL",2016-01-26,0.55683,"0",74.83,23.79,3,0
"14291","FL",2016-01-27,0.534624,"0",69.8,21,4,0
"14292","FL",2016-01-28,0.530327,"0",64.4,18,5,0
"14293","FL",2016-01-29,0.5337,"0",66.2,19,6,0
"14294","FL",2016-01-30,0.545796,"0",69.89,21.05,7,0
"14295","FL",2016-01-31,0.515946,"0",71.6,22,1,1
"14296","FL",2016-02-01,0.5391,"0",78.9,26.06,2,0
"14297","FL",2016-02-02,0.560701,"0",80.6,27,3,0
"14298","FL",2016-02-03,0.593767,"0",82,27.78,4,0
"14299","FL",2016-02-04,0.576355,"0",77.18,25.1,5,0
"14300","FL",2016-02-05,0.551445,"0",60.8,16,6,0
"14301","FL",2016-02-06,0.580668,"0",60.8,16,7,0
"14302","FL",2016-02-07,0.593786,"0",59,15,1,1
"14303","FL",2016-02-08,0.637545,"0",65,18.33,2,0
"14304","FL",2016-02-09,0.594927,"0",59,15,3,0
"14305","FL",2016-02-10,0.646551,"0",57.2,14,4,0
"14306","FL",2016-02-11,0.662929,"0",68,20,5,0
"14307","FL",2016-02-12,0.569358,"1",74,23.33,6,0
"14308","FL",2016-02-13,0.509859,"0",66.2,19,7,0
"14309","FL",2016-02-14,0.542935,"0",69.53,20.85,1,1
"14310","FL",2016-02-15,0.53474,"0",73,22.78,2,0
"14311","FL",2016-02-16,0.530078,"0",73.04,22.8,3,0
"14312","FL",2016-02-17,0.530937,"0",73.4,23,4,0
"14313","FL",2016-02-18,0.536082,"0",71.6,22,5,0
"14314","FL",2016-02-19,0.529494,"0",73,22.78,6,0
"14315","FL",2016-02-20,0.50538,"0",75.2,24,7,0
"14316","FL",2016-02-21,0.501668,"0",77,25,1,1
"14317","FL",2016-02-22,0.542188,"1",78,25.56,2,0
"14318","FL",2016-02-23,0.560083,"0",80.6,27,3,0
"14319","FL",2016-02-24,0.57467,"0",80.6,27,4,0
"14320","FL",2016-02-25,0.524493,"0",64.4,18,5,0
"14321","FL",2016-02-26,0.538424,"0",62.6,17,6,0
"14322","FL",2016-02-27,0.559457,"0",65.3,18.5,7,0
"14323","FL",2016-02-28,0.539965,"0",71.6,22,1,1
"14324","FL",2016-02-29,0.530192,"0",75.2,24,2,0
"14325","FL",2016-03-01,0.530922,"0",78.71,25.95,3,0
"14326","FL",2016-03-02,0.533396,"0",78.04,25.58,4,0
"14327","FL",2016-03-03,0.533513,"0",78.22,25.68,5,0
"14328","FL",2016-03-04,0.540746,"0",72.5,22.5,6,0
"14329","FL",2016-03-05,0.508068,"0",72,22.22,7,0
"14330","FL",2016-03-06,0.511155,"0",75,23.89,1,1
"14331","FL",2016-03-07,0.528761,"1",76.5,24.72,2,0
"14332","FL",2016-03-08,0.535666,"0",78.8,26,3,0
"14333","FL",2016-03-09,0.552125,"0",80.6,27,4,0
"14334","FL",2016-03-10,0.5792,"0",82,27.78,5,0
"14335","FL",2016-03-11,0.581425,"0",82,27.78,6,0
"14336","FL",2016-03-12,0.561187,"0",81,27.22,7,0
"14337","FL",2016-03-13,0.545544,"0",82.4,28,1,1
"14338","FL",2016-03-14,0.630974,"0",84.2,29,2,0
"14339","FL",2016-03-15,0.65721,"0",86,30,3,0
"14340","FL",2016-03-16,0.651736,"0",86,30,4,0
"14341","FL",2016-03-17,0.630358,"0",82.22,27.9,5,0
"14342","FL",2016-03-18,0.624058,"0",80.6,27,6,0
"14343","FL",2016-03-19,0.564464,"0",77,25,7,0
"14344","FL",2016-03-20,0.549268,"0",79,26.11,1,1
"14345","FL",2016-03-21,0.500412,"0",65,18.33,2,0
"14346","FL",2016-03-22,0.520452,"0",73,22.78,3,0
"14347","FL",2016-03-23,0.532142,"0",78.8,26,4,0
"14348","FL",2016-03-24,0.566069,"0",82,27.78,5,0
"14349","FL",2016-03-25,0.559814,"1",77,25,6,0
"14350","FL",2016-03-26,0.605515,"0",82.4,28,7,0
"14351","FL",2016-03-27,0.623047,"0",84,28.89,1,1
"14352","FL",2016-03-28,0.649138,"0",82,27.78,2,0
"14353","FL",2016-03-29,0.599169,"0",77,25,3,0
"14354","FL",2016-03-30,0.576206,"0",79.7,26.5,4,0
"14355","FL",2016-03-31,0.64613,"0",84.47,29.15,5,0
"14356","FL",2016-04-01,0.687596,"0",86.72,30.4,6,0
"14357","FL",2016-04-02,0.63364,"0",78.8,26,7,0
"14358","FL",2016-04-03,0.536721,"0",75.2,24,1,1
"14359","FL",2016-04-04,0.551891,"0",80,26.67,2,0
"14360","FL",2016-04-05,0.566007,"0",82.4,28,3,0
"14361","FL",2016-04-06,0.557045,"0",77.45,25.25,4,0
"14362","FL",2016-04-07,0.589599,"0",81,27.22,5,0
"14363","FL",2016-04-08,0.578699,"0",82.4,28,6,0
"14364","FL",2016-04-09,0.513746,"0",76,24.44,7,0
"14365","FL",2016-04-10,0.506935,"0",78.62,25.9,1,1
"14366","FL",2016-04-11,0.56906,"0",80.6,27,2,0
"14367","FL",2016-04-12,0.592036,"0",82.4,28,3,0
"14368","FL",2016-04-13,0.610928,"0",81,27.22,4,0
"14369","FL",2016-04-14,0.62606,"0",82,27.78,5,0
"14370","FL",2016-04-15,0.602473,"0",78.8,26,6,0
"14371","FL",2016-04-16,0.554095,"0",78,25.56,7,0
"14372","FL",2016-04-17,0.531278,"0",78.8,26,1,1
"14373","FL",2016-04-18,0.554656,"0",80.6,27,2,0
"14374","FL",2016-04-19,0.563993,"0",81,27.22,3,0
"14375","FL",2016-04-20,0.570736,"0",80.6,27,4,0
"14376","FL",2016-04-21,0.59994,"0",82.4,28,5,0
"14377","FL",2016-04-22,0.617021,"0",84,28.89,6,0
"14378","FL",2016-04-23,0.611849,"0",83,28.33,7,0
"14379","FL",2016-04-24,0.607365,"0",84.2,29,1,1
"14380","FL",2016-04-25,0.592939,"0",83,28.33,2,0
"14381","FL",2016-04-26,0.638434,"0",84,28.89,3,0
"14382","FL",2016-04-27,0.663366,"0",84.74,29.3,4,0
"14383","FL",2016-04-28,0.690244,"0",87,30.56,5,0
"14384","FL",2016-04-29,0.711601,"0",88,31.11,6,0
"14385","FL",2016-04-30,0.673443,"0",86,30,7,0
"14386","FL",2016-05-01,0.685338,"0",87.8,31,1,1
"14387","FL",2016-05-02,0.734268,"0",87,30.56,2,0
"14388","FL",2016-05-03,0.736408,"0",89,31.67,3,0
"14389","FL",2016-05-04,0.607093,"0",77.54,25.3,4,0
"14390","FL",2016-05-05,0.56489,"0",80,26.67,5,0
"14391","FL",2016-05-06,0.540576,"0",77,25,6,0
"14392","FL",2016-05-07,0.516438,"0",80.6,27,7,0
"14393","FL",2016-05-08,0.551477,"0",84.47,29.15,1,1
"14394","FL",2016-05-09,0.617931,"0",84,28.89,2,0
"14395","FL",2016-05-10,0.659657,"0",85,29.44,3,0
"14396","FL",2016-05-11,0.691433,"0",87,30.56,4,0
"14397","FL",2016-05-12,0.682517,"0",86.36,30.2,5,0
"14398","FL",2016-05-13,0.698994,"0",88,31.11,6,0
"14399","FL",2016-05-14,0.691313,"0",88.7,31.5,7,0
"14400","FL",2016-05-15,0.663559,"0",87,30.56,1,1
"14401","FL",2016-05-16,0.714304,"0",88,31.11,2,0
"14402","FL",2016-05-17,0.713849,"0",87,30.56,3,0
"14403","FL",2016-05-18,0.705113,"0",88,31.11,4,0
"14404","FL",2016-05-19,0.713264,"0",88,31.11,5,0
"14405","FL",2016-05-20,0.701897,"0",86,30,6,0
"14406","FL",2016-05-21,0.689923,"0",88.17,31.21,7,0
"14407","FL",2016-05-22,0.697393,"0",87,30.56,1,1
"14408","FL",2016-05-23,0.68877,"0",86,30,2,0
"14409","FL",2016-05-24,0.697518,"0",87.8,31,3,0
"14410","FL",2016-05-25,0.711888,"0",87,30.56,4,0
"14411","FL",2016-05-26,0.681435,"0",86.36,30.2,5,0
"14412","FL",2016-05-27,0.689019,"0",86,30,6,0
"14413","FL",2016-05-28,0.681274,"0",87.8,31,7,0
"14414","FL",2016-05-29,0.686749,"0",89.6,32,1,1
"14415","FL",2016-05-30,0.704853,"1",91,32.78,2,0
"14416","FL",2016-05-31,0.722296,"0",90,32.22,3,0
"14417","FL",2016-06-01,0.751945,"0",90.68,32.6,4,0
"14418","FL",2016-06-02,0.784302,"0",91,32.78,5,0
"14419","FL",2016-06-03,0.809642,"0",91.4,33,6,0
"14420","FL",2016-06-04,0.790706,"0",90,32.22,7,0
"14421","FL",2016-06-05,0.757956,"0",89.6,32,1,1
"14422","FL",2016-06-06,0.715054,"0",84.2,29,2,0
"14423","FL",2016-06-07,0.766996,"0",89.6,32,3,0
"14424","FL",2016-06-08,0.758832,"0",91.4,33,4,0
"14425","FL",2016-06-09,0.723351,"0",89.6,32,5,0
"14426","FL",2016-06-10,0.727986,"0",89.6,32,6,0
"14427","FL",2016-06-11,0.71229,"0",89.03,31.68,7,0
"14428","FL",2016-06-12,0.729992,"0",90.32,32.4,1,1
"14429","FL",2016-06-13,0.810689,"0",93.02,33.9,2,0
"14430","FL",2016-06-14,0.843835,"0",92,33.33,3,0
"14431","FL",2016-06-15,0.848545,"0",91.4,33,4,0
"14432","FL",2016-06-16,0.806002,"0",91,32.78,5,0
"14433","FL",2016-06-17,0.772937,"0",91.4,33,6,0
"14434","FL",2016-06-18,0.749121,"0",90.16,32.31,7,0
"14435","FL",2016-06-19,0.679342,"0",87.98,31.1,1,1
"14436","FL",2016-06-20,0.709457,"0",87,30.56,2,0
"14437","FL",2016-06-21,0.703215,"0",87.8,31,3,0
"14438","FL",2016-06-22,0.768352,"0",90.68,32.6,4,0
"14439","FL",2016-06-23,0.807714,"0",91.7,33.17,5,0
"14440","FL",2016-06-24,0.835088,"0",93,33.89,6,0
"14441","FL",2016-06-25,0.820718,"0",93.2,34,7,0
"14442","FL",2016-06-26,0.765818,"0",91.4,33,1,1
