SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
30-MAR-2020,23,28994,26076,29506,26593,26414,1728,6559,4150,13080,0,12,17,2004,1045,285,432,1000,1970,1057,287,440
30-MAR-2020,24,29030,25996,29541,26510,26422,1763,6559,4230,13080,0,11,11,2005,1058,289,504,1000,1970,1059,289,500
30-MAR-2020,25,29563,26288,30073,26799,26876,1788,6559,4280,13080,0,10,9,2005,1003,289,504,1000,1970,1001,289,500
30-MAR-2020,26,29924,26635,30434,27149,27201,1813,6559,4350,13080,0,10,14,2005,1000,289,504,1000,1970,1000,288,500
30-MAR-2020,27,29762,26553,30272,27068,27046,1827,6559,4650,13080,0,10,14,2004,1000,289,504,1000,1970,1000,289,500
30-MAR-2020,28,29532,26214,30042,26728,26870,1840,6559,4540,13080,0,10,14,2005,1000,289,504,1000,1970,1000,289,500
30-MAR-2020,29,29414,26031,29924,26545,26796,1848,6559,3970,13080,0,10,14,2005,999,289,504,1000,1970,1000,289,500
30-MAR-2020,30,29376,25905,29886,26419,26789,1855,6559,3810,13080,0,10,14,2004,1000,289,504,1000,1970,1000,289,500
30-MAR-2020,31,29540,25978,30050,26492,26949,1842,6559,3440,13080,0,10,14,2004,1000,289,504,1000,1970,1000,288,500
30-MAR-2020,32,29700,26232,30210,26747,27100,1828,6559,3320,13080,0,10,15,2004,1000,289,504,1000,1970,1000,289,500
30-MAR-2020,33,30131,26814,30641,27328,27454,1766,6559,2500,13080,0,10,14,2004,999,289,504,1018,1971,1000,289,500
30-MAR-2020,34,31222,27982,31732,28497,28431,1703,6559,2130,13080,0,10,14,2004,1000,289,504,1020,1971,1000,289,500
30-MAR-2020,35,32561,29336,33071,29851,29599,1623,6559,1620,13080,0,10,12,2004,907,289,504,1020,1970,901,289,500
30-MAR-2020,36,33553,30202,34065,30717,30520,1542,6559,1310,13080,0,12,12,2005,899,289,504,1020,1971,901,289,500
30-MAR-2020,37,34147,30636,34660,31153,31118,1461,6559,739,13080,0,13,15,2004,1046,289,493,1013,1970,1058,288,489
30-MAR-2020,38,34183,30691,34693,31204,31179,1380,6559,289,13080,0,10,13,2004,1058,289,504,1013,1971,1059,289,500
30-MAR-2020,39,34210,30837,34724,31347,31268,1337,6559,50,13080,0,14,11,2004,1057,289,504,1019,1970,1059,289,500
30-MAR-2020,40,34147,30947,34661,31460,31208,1294,6559,2,13080,0,14,13,2004,1056,289,469,1020,1970,1059,288,458
30-MAR-2020,41,34091,30851,34606,31363,31039,1261,6559,0,13080,0,15,12,2004,1057,289,379,1020,1970,1058,287,366
30-MAR-2020,42,32905,29664,33420,30180,29899,1228,6559,0,13080,0,15,16,2004,1056,227,230,1020,1971,1058,225,221
30-MAR-2020,43,31841,28502,32355,29019,28944,1210,6559,0,13080,0,14,16,2004,1004,282,241,1001,1971,1002,285,249
30-MAR-2020,44,30238,26877,30753,27395,27489,1192,6559,0,13080,0,15,18,2003,1000,257,238,1000,1969,1000,248,226
30-MAR-2020,45,28813,25529,29326,26044,26203,1177,6559,0,13080,0,13,13,1819,895,116,85,871,1777,890,105,76
30-MAR-2020,46,27525,24019,28097,24534,25013,1161,6559,0,13080,0,10,12,1805,888,115,-62,862,1774,885,122,-74
30-MAR-2020,47,25651,22500,26250,23016,23262,1149,6559,0,13080,0,12,15,1620,563,74,-87,660,1582,542,62,-76
30-MAR-2020,48,24307,21185,24822,21702,22006,1136,6559,0,13080,0,15,18,1607,537,10,0,645,1580,533,16,0
31-MAR-2020,1,23416,20162,24178,20944,21177,1110,6559,0,13080,0,262,281,1515,284,13,0,748,1484,267,16,-2
31-MAR-2020,2,23029,19879,23900,20776,20847,1084,6559,0,13080,0,371,397,1508,264,13,0,756,1483,272,16,-2
31-MAR-2020,3,23470,20406,24731,21686,21335,1069,6559,0,13080,0,761,780,1508,720,78,0,756,1483,744,87,0
31-MAR-2020,4,24179,21148,25142,22085,22068,1053,6559,0,13080,0,463,432,1508,757,121,0,756,1483,757,125,0
31-MAR-2020,5,24440,21343,25337,22260,22312,1050,6559,0,13080,0,397,418,1508,757,239,0,709,1483,756,244,2
31-MAR-2020,6,24215,21076,25159,22007,22083,1046,6559,0,13080,0,444,430,1508,757,260,0,706,1483,756,259,2
31-MAR-2020,7,24008,20899,24542,21421,21875,1039,6559,0,13080,0,34,22,1508,755,260,0,754,1483,754,260,0
31-MAR-2020,8,23745,20726,24322,21309,21635,1032,6559,0,13080,0,77,83,1509,755,238,0,757,1483,754,231,0
31-MAR-2020,9,23688,20713,24268,21297,21597,1035,6559,0,13080,0,80,84,1508,734,113,46,756,1483,731,102,52
31-MAR-2020,10,23596,20670,24160,21233,21503,1037,6559,0,13080,0,64,62,1508,732,84,114,756,1484,731,94,126
31-MAR-2020,11,23895,21031,24402,21542,21741,1038,6559,0,13080,0,7,11,1602,708,193,266,801,1581,705,191,274
31-MAR-2020,12,24310,21506,24817,22017,22110,1039,6559,0,13080,0,7,11,1609,706,113,345,805,1585,703,113,350
31-MAR-2020,13,25783,22872,26290,23383,23493,1027,6559,0,13080,0,7,11,1885,493,198,477,941,1870,478,199,480
31-MAR-2020,14,26930,23986,27443,24502,24567,1015,6559,17,13080,0,13,17,1905,475,103,445,951,1873,474,92,431
31-MAR-2020,15,28289,25431,28848,25948,25791,1004,6559,281,13080,0,13,17,1996,412,-46,294,928,1970,406,-47,282
31-MAR-2020,16,29163,26274,29676,26789,26611,992,6559,846,13080,0,13,13,2004,408,39,206,926,1970,417,45,199
31-MAR-2020,17,29845,26961,30386,27476,27185,1020,6559,1710,13080,0,13,13,2004,915,-28,62,902,1970,945,-34,54
31-MAR-2020,18,29515,26510,30186,27024,26812,1048,6559,2590,13080,0,11,14,2004,959,-160,0,900,1970,960,-170,0
31-MAR-2020,19,28963,26013,29787,26526,26233,1084,6559,3320,13080,0,8,12,2004,957,-316,0,993,1970,958,-326,0
31-MAR-2020,20,28679,25701,29656,26208,25944,1119,6559,3720,13080,0,6,5,2003,956,-409,-62,1000,1970,959,-411,-74
31-MAR-2020,21,28878,25990,30054,26496,26128,1119,6559,4050,13080,0,6,5,2004,1049,-455,-215,900,1970,1058,-454,-224
31-MAR-2020,22,28897,26007,30167,26517,26148,1118,6559,4420,13080,0,8,10,2004,1057,-456,-306,893,1970,1059,-454,-299
31-MAR-2020,23,29197,26213,30422,26724,26429,1105,6559,4610,13080,0,8,10,2004,1057,-455,-262,947,1970,1059,-454,-264
31-MAR-2020,24,29340,26303,30623,26809,26553,1092,6559,4950,13080,30,7,6,2004,1057,-456,-320,951,1970,1059,-454,-318
31-MAR-2020,25,29828,26308,31073,26822,26977,1079,6559,5340,13080,152,13,14,2004,1004,-456,-276,951,1970,1000,-454,-266
31-MAR-2020,26,29818,26250,31059,26765,26970,1065,6559,5250,13080,300,12,14,2004,1000,-456,-273,951,1970,1000,-454,-279
31-MAR-2020,27,29529,26249,30895,26763,26705,1072,6559,5390,13080,97,12,14,2003,999,-456,-398,951,1971,1000,-454,-400
31-MAR-2020,28,29039,25826,30406,26337,26299,1079,6559,5470,13080,0,9,10,2004,1000,-456,-402,951,1970,1000,-454,-398
31-MAR-2020,29,28907,25720,30206,26232,26239,1086,6559,5240,13080,0,9,11,2003,1000,-456,-334,950,1971,1000,-453,-327
31-MAR-2020,30,28582,25400,29892,25913,25941,1093,6559,5310,13080,0,10,12,2004,999,-456,-344,950,1971,1000,-453,-341
31-MAR-2020,31,28615,25280,29881,25789,25964,1090,6559,4780,13080,0,10,9,2004,1000,-456,-300,951,1971,1000,-453,-290
31-MAR-2020,32,28756,25637,29920,26149,26137,1087,6559,4540,13080,0,10,12,2004,1000,-456,-198,951,1971,1000,-453,-187
31-MAR-2020,33,29390,25945,30415,26455,26676,1068,6559,4000,13080,0,10,10,2004,999,-456,-59,968,1971,1000,-453,-50
31-MAR-2020,34,30773,27691,31734,28203,27927,1049,6559,3210,13080,0,9,11,2004,1000,-438,-14,970,1971,1000,-432,-20
31-MAR-2020,35,32523,29402,33562,29916,29548,1024,6559,2580,13080,0,10,14,2004,1000,-395,-134,1015,1970,1000,-390,-140
31-MAR-2020,36,33611,30357,34629,30871,30589,999,6559,1960,13080,0,12,14,2004,999,-357,-149,1019,1971,1000,-352,-142
31-MAR-2020,37,34472,31245,35353,31762,31464,924,6559,1260,13080,0,10,17,2003,1053,-312,-59,1020,1971,1058,-307,-55
31-MAR-2020,38,34793,31440,35657,31956,31805,848,6559,584,13080,0,12,15,2003,1058,-298,-54,1020,1970,1059,-290,-55
31-MAR-2020,39,35022,31694,35770,32207,32087,833,6559,117,13080,0,10,11,2004,1057,-196,-42,1020,1971,1059,-193,-42
31-MAR-2020,40,35057,31715,35900,32230,32124,818,6559,5,13080,0,9,12,2004,1057,-293,-41,1020,1971,1059,-296,-42
31-MAR-2020,41,35214,31712,36086,32228,32189,809,6559,0,13080,0,11,12,2004,1057,-285,-76,1020,1971,1059,-286,-77
31-MAR-2020,42,34047,30886,35048,31406,31118,800,6559,0,13080,0,15,16,2004,1058,-409,-77,1020,1970,1059,-416,-77
31-MAR-2020,43,32905,29854,33967,30372,30093,791,6559,0,13080,0,13,15,2004,1057,-455,-94,1001,1971,1059,-453,-97
31-MAR-2020,44,31280,28215,32300,28730,28616,781,6559,0,13080,0,10,16,2004,1057,-411,-99,1000,1970,1059,-400,-95
31-MAR-2020,45,29946,26879,30725,27397,27421,768,6559,0,13080,0,8,10,2004,1004,-265,-6,1000,1970,1001,-251,-4
31-MAR-2020,46,28530,25441,29282,25957,26119,754,6559,0,13080,0,8,12,2004,999,-244,0,1000,1970,999,-249,0
31-MAR-2020,47,26798,23647,27674,24162,24515,747,6559,0,13080,0,9,15,1912,955,-306,-61,954,1873,953,-311,-74
31-MAR-2020,48,25329,22388,26385,22903,23130,739,6559,0,13080,0,8,15,1905,951,-352,-196,951,1873,952,-348,-205
01-APR-2020,1,24439,21605,25640,22120,22308,726,6559,0,13080,0,8,15,1813,907,-349,-344,905,1776,903,-349,-351
01-APR-2020,2,24136,21186,25330,21701,22059,712,6559,0,13080,0,9,15,1806,903,-362,-323,902,1775,903,-359,-309
01-APR-2020,3,24401,21429,25442,21943,22360,719,6559,0,13080,0,8,14,1806,903,-361,-172,902,1772,903,-359,-159
01-APR-2020,4,25058,22075,26000,22589,23062,725,6559,0,13080,0,11,32,1806,903,-361,-70,902,1776,903,-359,-64
01-APR-2020,5,25128,22051,26211,22840,23155,749,6559,0,13080,0,283,294,1806,902,-300,0,902,1776,902,-290,0
01-APR-2020,6,24752,21841,25941,22775,22798,772,6559,0,13080,0,412,434,1806,903,-277,0,902,1775,902,-273,0
01-APR-2020,7,24524,21572,25847,22660,22562,791,6559,0,13080,0,565,571,1806,901,-258,0,902,1776,902,-263,-2
01-APR-2020,8,24261,21205,25697,22275,22342,809,6559,0,13080,0,563,570,1806,902,-311,-62,902,1776,902,-309,-66
01-APR-2020,9,24111,21052,25495,22125,22222,836,6559,0,13080,0,567,573,1806,902,-311,-6,902,1775,902,-309,-4
01-APR-2020,10,23881,20764,25247,21831,22020,863,6559,0,13080,0,562,567,1806,902,-304,0,902,1776,902,-301,0
01-APR-2020,11,24301,21179,25343,21975,22397,886,6559,0,13080,0,311,297,1899,946,-231,0,947,1872,951,-218,0
01-APR-2020,12,24636,21563,25522,22346,22739,909,6559,0,13080,0,284,284,1906,950,-102,0,951,1873,951,-90,0
01-APR-2020,13,26120,23082,26646,23597,24123,930,6559,0,13080,0,26,15,1998,996,65,61,996,1970,999,73,74
01-APR-2020,14,27163,24055,27674,24570,25118,950,6559,13,13080,0,11,15,2005,999,31,162,1000,1970,1000,29,159
01-APR-2020,15,28505,25361,29016,25878,26371,967,6559,157,13080,0,11,12,2005,1000,69,41,1000,1970,1000,76,34
01-APR-2020,16,29352,26200,29863,26714,27143,984,6559,499,13080,0,11,15,2005,1000,87,0,1000,1970,1000,80,0
01-APR-2020,17,29667,26676,30197,27191,27400,1031,6559,993,13080,0,11,15,2004,1000,-19,0,1000,1970,1000,-23,0
01-APR-2020,18,29335,26824,29943,27338,27070,1078,6559,1440,13080,0,11,12,2005,1000,-97,0,1000,1970,1000,-100,0
01-APR-2020,19,29628,26989,30307,27500,27401,1144,6559,1930,13080,0,11,8,2004,1052,-168,0,1000,1970,1058,-171,0
01-APR-2020,20,29577,26949,30322,27462,27381,1210,6559,2300,13080,0,13,12,2005,1058,-232,0,1000,1970,1059,-240,0
01-APR-2020,21,29490,26860,30441,27372,27311,1274,6559,2780,13080,0,11,13,2004,1004,-380,-60,1000,1970,1001,-389,-74
01-APR-2020,22,29410,26751,30537,27264,27218,1338,6559,3120,13080,0,11,12,2005,999,-455,-161,1000,1970,1000,-454,-158
01-APR-2020,23,29371,26582,30390,27095,27239,1383,6559,3310,13080,0,11,13,2004,999,-456,-52,1000,1970,1000,-454,-50
01-APR-2020,24,29575,26804,30572,27312,27441,1427,6559,3430,13080,0,12,8,2004,999,-439,-46,1000,1971,1000,-431,-46
01-APR-2020,25,30190,27325,31031,27833,28075,1478,6559,3360,13080,0,15,8,2004,1000,-326,0,1000,1970,1000,-316,0
01-APR-2020,26,30343,27478,31197,27995,28218,1529,6559,3500,13080,0,16,17,2004,999,-338,0,1000,1970,1000,-347,0
01-APR-2020,27,30017,27189,31005,27705,27951,1582,6559,3480,13080,0,16,16,2004,999,-450,-22,1000,1971,1000,-450,-30
01-APR-2020,28,29595,26769,30672,27282,27595,1635,6559,3160,13080,0,12,13,2004,999,-456,-109,1000,1970,1000,-454,-112
01-APR-2020,29,29483,26690,30508,27203,27533,1661,6559,2640,13080,0,12,12,2004,1000,-456,-57,1000,1971,1000,-454,-53
01-APR-2020,30,29401,26713,30368,27226,27465,1687,6559,2390,13080,0,12,13,2004,999,-455,0,1000,1971,1000,-451,0
01-APR-2020,31,29544,26902,30460,27414,27642,1709,6559,2090,13080,0,11,12,2004,1000,-405,0,1000,1971,1000,-402,0
01-APR-2020,32,29786,27084,30677,27597,27889,1730,6559,2030,13080,0,11,13,2004,1000,-380,0,1000,1971,1000,-368,0
01-APR-2020,33,30223,27607,30965,28115,28285,1713,6559,1900,13080,0,11,8,2004,1000,-231,0,1018,1971,1000,-218,0
01-APR-2020,34,31500,29026,32164,29541,29466,1695,6559,1490,13080,0,13,15,2004,1000,-151,0,1020,1971,1001,-149,0
01-APR-2020,35,32686,30225,33343,30737,30493,1654,6559,1050,13080,0,13,12,2004,1053,-144,0,1020,1971,1058,-137,0
01-APR-2020,36,33701,31212,34248,31724,31438,1613,6559,682,13080,0,13,12,2004,1057,-34,0,1020,1971,1059,-27,0
01-APR-2020,37,34099,31545,34610,32055,31871,1541,6559,404,13080,0,11,11,2004,1057,76,0,1020,1971,1059,89,0
01-APR-2020,38,33970,31496,34480,32007,31705,1468,6559,184,13080,0,10,10,2004,1057,148,0,1020,1971,1059,147,0
01-APR-2020,39,33715,31110,34225,31620,31423,1436,6559,33,13080,0,10,10,2004,1057,105,0,1020,1971,1059,103,0
01-APR-2020,40,33209,30640,33719,31152,30957,1403,6559,1,13080,0,10,7,2004,1057,97,0,1020,1971,1059,89,0
01-APR-2020,41,33086,30671,33618,31173,30700,1401,6559,0,13080,0,7,2,2004,1057,-25,0,1020,1971,1059,-31,0
01-APR-2020,42,31883,29374,32536,29882,29494,1399,6559,0,13080,0,12,6,2004,1056,-141,0,1020,1971,1059,-147,0
01-APR-2020,43,31056,28321,31726,28830,28733,1406,6559,0,13080,0,11,8,2005,1004,-159,0,1001,1971,1001,-155,0
01-APR-2020,44,29786,27014,30402,27528,27662,1413,6559,0,13080,0,13,14,2005,999,-103,0,1000,1969,999,-91,-2
01-APR-2020,45,28154,25446,28666,25959,26153,1430,6559,0,13080,0,12,13,1820,909,46,0,910,1777,904,54,4
01-APR-2020,46,26579,23823,27091,24341,24750,1447,6559,0,13080,0,12,38,1806,903,84,0,903,1772,902,85,0
01-APR-2020,47,24903,22072,25414,22581,23101,1474,6559,0,13080,0,11,181,1529,769,81,60,766,1486,759,81,74
01-APR-2020,48,23370,20506,23916,21032,21801,1500,6559,0,13080,0,46,322,1508,758,71,85,756,1482,757,67,76
02-APR-2020,1,22132,19329,22936,19989,20754,1514,6559,0,13080,0,165,527,1416,714,-77,-62,711,1385,710,-89,-74
02-APR-2020,2,21714,18970,22574,19640,20426,1527,6559,0,13080,0,173,550,1409,710,-102,-85,708,1385,709,-89,-76
02-APR-2020,3,21803,19086,23205,20592,20580,1596,6559,0,13080,0,902,1326,1408,665,57,61,708,1385,664,67,74
02-APR-2020,4,22325,19643,24050,21953,21153,1664,6559,0,13080,0,1225,1597,1409,661,81,211,708,1385,661,81,218
02-APR-2020,5,22304,19554,24041,21860,21162,1705,6559,0,13080,0,1237,1599,1409,705,81,201,708,1385,708,81,198
02-APR-2020,6,21987,19329,23715,21624,20839,1745,6559,0,13080,0,1228,1591,1409,709,81,267,708,1385,709,81,270
02-APR-2020,7,21596,18849,23328,21141,20426,1790,6559,0,13080,0,1232,1596,1409,735,81,290,745,1385,735,81,285
02-APR-2020,8,21230,18425,22953,20707,20136,1834,6559,0,13080,0,1223,1588,1409,736,81,280,745,1385,734,81,287
02-APR-2020,9,20879,18846,22531,21047,19821,1837,6559,0,13080,0,1152,1511,1407,560,81,428,137,1378,547,81,436
02-APR-2020,10,20638,18704,22275,20891,19631,1840,6559,0,13080,0,1137,1499,1406,546,81,504,89,1381,543,81,500
02-APR-2020,11,20865,18454,22499,20646,19866,1856,6559,0,13080,0,1134,1497,1325,324,81,504,459,1298,308,81,500
02-APR-2020,12,21403,18909,22790,20276,20396,1872,6559,0,13080,0,887,1216,1320,305,81,504,486,1298,309,81,500
02-APR-2020,13,22666,20258,23596,21165,21601,1907,6559,0,13080,0,430,776,1496,590,81,504,361,1481,608,81,500
02-APR-2020,14,23386,20830,24174,21614,22293,1942,6559,15,13080,0,288,649,1509,614,81,504,352,1482,613,81,500
02-APR-2020,15,24801,21779,25365,22295,23624,2028,6559,214,13080,0,64,407,1508,746,81,504,728,1482,755,81,500
02-APR-2020,16,25817,22646,26329,23158,24532,2114,6559,661,13080,0,12,369,1508,757,81,504,756,1483,756,81,500
02-APR-2020,17,26819,23472,27333,23981,25442,2219,6559,1210,13080,0,14,368,1508,757,81,504,757,1482,756,81,500
02-APR-2020,18,26882,23489,27396,23998,25423,2323,6559,1860,13080,0,14,368,1508,757,81,504,757,1482,756,81,500
02-APR-2020,19,26495,23142,27009,23655,25022,2460,6559,2360,13080,0,14,374,1416,714,81,504,712,1385,710,81,500
02-APR-2020,20,26006,22703,26519,23218,24506,2597,6559,3070,13080,0,13,376,1409,710,81,504,708,1385,710,81,500
02-APR-2020,21,25698,22307,26211,22821,24179,2654,6559,4270,13080,0,13,375,1409,709,81,504,709,1385,708,81,500
02-APR-2020,22,25247,21914,25760,22428,23686,2711,6559,4780,13080,0,13,374,1409,710,81,504,709,1385,708,81,500
02-APR-2020,23,25188,21922,25701,22435,23614,2776,6559,4710,13080,0,13,369,1409,709,81,504,709,1385,709,81,500
02-APR-2020,24,25771,22438,26284,22949,24193,2840,6559,4550,13080,0,13,363,1408,709,81,504,709,1385,707,81,500
02-APR-2020,25,26450,22931,26960,23439,24788,2865,6559,4060,13080,0,10,318,1409,514,81,504,709,1385,499,81,500
02-APR-2020,26,26712,23035,27225,23549,25072,2889,6559,4100,13080,0,13,258,1408,498,81,504,709,1385,498,81,500
02-APR-2020,27,26763,22905,27276,23420,25140,2915,6559,4050,13080,0,13,261,1409,693,81,504,708,1386,706,81,500
02-APR-2020,28,26173,22394,26686,22908,24611,2940,6559,4240,13080,0,13,262,1409,709,80,492,708,1386,708,79,484
02-APR-2020,29,25775,22072,26288,22586,24258,2940,6559,4130,13080,0,13,260,1409,707,23,377,707,1386,707,21,368
02-APR-2020,30,25459,21698,25972,22213,23871,2939,6559,3970,13080,0,13,97,1409,707,30,370,707,1386,705,32,368
02-APR-2020,31,25307,21494,25870,22008,23660,2902,6559,3640,13080,0,13,14,1409,518,-50,308,708,1386,505,-52,300
02-APR-2020,32,25344,21697,25857,22211,23664,2865,6559,3010,13080,0,13,14,1409,503,26,301,708,1387,507,34,308
02-APR-2020,33,25558,22068,26071,22583,23796,2797,6559,3030,13080,0,13,14,1593,780,64,447,797,1579,801,67,453
02-APR-2020,34,26612,23255,27125,23768,24697,2729,6559,2650,13080,0,13,8,1607,803,79,504,804,1582,806,81,500
02-APR-2020,35,28304,24794,28815,25303,26168,2645,6559,2270,13080,0,11,9,1791,896,80,504,896,1774,902,81,500
02-APR-2020,36,29399,25533,29917,26050,27178,2561,6559,1830,13080,0,18,12,1805,904,80,504,903,1776,904,81,500
02-APR-2020,37,30372,26289,30888,26801,28130,2399,6559,1050,13080,0,16,12,1898,946,80,504,947,1873,952,81,500
02-APR-2020,38,30364,26549,30885,27064,28158,2237,6559,570,13080,0,21,12,1905,951,80,466,951,1874,953,81,454
02-APR-2020,39,30441,26977,30958,27491,28185,2143,6559,128,13080,0,17,12,1997,997,80,326,996,1970,1001,81,318
02-APR-2020,40,30652,27423,31167,27939,28342,2048,6559,4,13080,0,15,16,2003,1000,80,312,999,1970,1001,81,305
02-APR-2020,41,31281,28067,31785,28567,28789,1955,6559,1,13080,0,4,0,2004,1001,80,185,1000,1971,1001,81,173
02-APR-2020,42,30567,27111,31078,27615,28017,1862,6559,0,13080,0,11,5,2003,1001,80,43,1000,1970,1001,81,36
02-APR-2020,43,29496,26504,30005,27005,27010,1788,6559,0,13080,0,9,0,1865,931,71,0,932,1826,928,67,0
02-APR-2020,44,28170,25304,28707,25814,25829,1714,6559,0,13080,0,14,10,1855,925,-23,0,927,1824,927,-28,0
02-APR-2020,45,27055,24330,27693,24838,24792,1661,6559,0,13080,0,16,8,1717,858,-122,0,812,1680,855,-123,0
02-APR-2020,46,25745,23000,26347,23514,23520,1607,6559,0,13080,0,14,14,1706,853,-88,0,804,1683,853,-82,0
02-APR-2020,47,23976,21564,24623,22082,21838,1565,6559,0,13080,0,13,18,1586,746,-126,-8,736,1539,736,-132,-8
02-APR-2020,48,22799,20339,23562,20854,20745,1522,6559,0,13080,0,13,15,1458,737,-181,-69,731,1434,735,-182,-80
03-APR-2020,1,22296,19758,23229,20271,20250,1413,6559,0,13080,0,12,13,1458,737,-202,-219,731,1434,736,-201,-230
03-APR-2020,2,21895,19282,22851,19797,19892,1304,6559,0,13080,0,13,15,1458,737,-202,-241,731,1434,735,-201,-231
03-APR-2020,3,22005,19248,22933,19920,20021,1278,6559,0,13080,0,154,172,1458,735,-183,-91,731,1434,733,-178,-80
03-APR-2020,4,22695,20056,23394,20635,20721,1252,6559,0,13080,0,95,79,1458,735,-103,-1,731,1434,734,-90,0
03-APR-2020,5,22782,20040,23605,20885,20778,1228,6559,0,13080,0,323,345,1458,735,61,61,731,1434,733,69,74
03-APR-2020,6,22534,20053,23395,20917,20618,1204,6559,0,13080,0,361,364,1458,735,73,162,731,1434,734,69,159
03-APR-2020,7,22065,19782,22975,20696,20310,1187,6559,0,13080,0,395,414,1458,735,-15,41,731,1434,733,-16,34
03-APR-2020,8,21848,19398,23003,20488,20106,1170,6559,0,13080,0,637,628,1458,735,-18,0,731,1434,733,-16,0
03-APR-2020,9,21853,19466,22691,20315,20083,1127,6559,0,13080,0,338,349,1459,735,76,50,731,1434,734,91,58
03-APR-2020,10,21584,19318,22605,20318,19841,1084,6559,0,13080,0,521,505,1458,735,129,64,731,1435,734,120,60
03-APR-2020,11,21988,19768,22570,20281,20199,1075,6559,0,13080,0,82,65,1597,798,27,0,798,1580,805,26,0
03-APR-2020,12,22446,20340,22975,20854,20623,1066,6559,0,13080,0,13,14,1607,803,-16,0,804,1582,806,-16,0
03-APR-2020,13,23750,21569,24261,22082,21811,1054,6559,0,13080,0,11,13,1792,894,76,24,895,1774,901,90,31
03-APR-2020,14,24566,22480,25079,22995,22613,1042,6559,16,13080,0,13,14,1806,902,101,29,901,1776,903,91,31
03-APR-2020,15,26102,23944,26752,24458,24104,1017,6559,215,13080,0,13,14,1898,946,-75,-62,947,1873,950,-87,-74
03-APR-2020,16,27273,25084,28218,25599,25231,992,6559,580,13080,0,12,14,1906,950,-221,-212,951,1874,952,-231,-220
03-APR-2020,17,28255,25918,29338,26431,26155,1018,6559,940,13080,0,12,12,1997,996,-372,-199,996,1970,1000,-381,-189
03-APR-2020,18,28662,26296,29793,26805,26542,1044,6559,1250,13080,0,7,8,2004,999,-444,-180,999,1971,1000,-441,-187
03-APR-2020,19,28405,26012,29611,26522,26286,1076,6559,1770,13080,0,11,8,2004,1053,-448,-247,1000,1971,1059,-444,-245
03-APR-2020,20,28171,25953,29340,26467,26042,1107,6559,2380,13080,0,12,14,2005,1056,-419,-238,1000,1971,1059,-418,-245
03-APR-2020,21,27879,25936,29224,26450,25754,1127,6559,3070,13080,0,13,14,2005,1004,-448,-384,1000,1971,1000,-445,-394
03-APR-2020,22,27736,25906,29113,26420,25663,1147,6559,3560,13080,0,12,14,2005,1000,-422,-443,1000,1971,1000,-421,-433
03-APR-2020,23,27680,25852,28890,26366,25672,1167,6559,4020,13080,0,13,14,2004,999,-398,-299,1000,1971,1000,-386,-287
03-APR-2020,24,27800,26017,28782,26529,25723,1187,6559,4770,13080,0,10,12,2004,999,-258,-214,1000,1970,1000,-245,-206
03-APR-2020,25,28154,26170,28860,26681,25508,1200,6559,4830,13080,0,9,9,2004,999,-129,-68,999,1971,1000,-124,-59
03-APR-2020,26,28406,26499,29049,27008,25715,1212,6559,4940,13080,0,8,9,2005,1000,-128,-7,1000,1971,1000,-122,-12
03-APR-2020,27,27899,25969,28598,26479,25217,1231,6559,5580,13080,0,9,10,2004,999,-72,-118,1000,1971,1000,-74,-124
03-APR-2020,28,26904,24958,27773,25469,24257,1249,6559,5670,13080,0,9,10,2005,1001,-190,-170,1000,1971,1000,-198,-178
